Date,Batch_ID,Product,Supplier,Region,Shift,Production_Tons,Quality_Status,Defect_Type,Resolution_Days,Inspection_Score,Production_Cost_EUR
2025-11-23,BATCH-0047,Livestock Feed,Supplier D,Cork,Night,13.6,Pass,No Defect,0,97.9,7785.96
2025-11-23,BATCH-0090,Cat Food Premium,Supplier G,Cork,Night,29.28,Pass,No Defect,0,92.6,29736.33
2025-11-24,BATCH-0314,Dog Food Premium,Supplier A,Dublin,Day,21.38,Pass,No Defect,0,92.4,20776.2
2025-11-24,BATCH-0940,Cat Food Premium,Supplier G,Galway,Night,12.15,Pass,No Defect,0,94.1,12905.8
2025-11-24,BATCH-0496,Dog Food Standard,Supplier A,Dublin,Day,14.61,Pass,No Defect,0,90.0,11006.31
2025-11-25,BATCH-0117,Livestock Feed,Supplier E,Dublin,Night,23.42,Pass,No Defect,0,94.2,13325.2
2025-11-25,BATCH-0559,Dog Food Premium,Supplier B,Cork,Night,29.4,Pass,No Defect,0,100.0,26737.5
2025-11-25,BATCH-0418,Dog Food Standard,Supplier C,Galway,Night,18.72,Pass,No Defect,0,87.6,12959.53
2025-11-26,BATCH-0528,Livestock Feed,Supplier J,Dublin,Day,18.09,Fail,Moisture,8,80.5,11728.79
2025-11-26,BATCH-0816,Cat Food Standard,Supplier C,Limerick,Day,24.01,Pass,No Defect,0,95.2,19496.98
2025-11-26,BATCH-0453,Cat Food Premium,Supplier J,Dublin,Day,15.26,Pass,No Defect,0,89.9,15530.19
2025-11-26,BATCH-0537,Cat Food Standard,Supplier I,Dublin,Day,19.49,Pass,No Defect,0,92.8,14591.11
2025-11-27,BATCH-0778,Dog Food Standard,Supplier I,Galway,Day,28.05,Pass,No Defect,0,84.5,22633.2
2025-11-28,BATCH-0411,Dog Food Premium,Supplier B,Dublin,Day,17.59,Pass,No Defect,0,90.6,17045.68
2025-11-29,BATCH-0819,Dog Food Premium,Supplier C,Dublin,Day,14.81,Pass,No Defect,0,98.7,15738.66
2025-11-29,BATCH-0170,Cat Food Premium,Supplier I,Dublin,Day,6.32,Pass,No Defect,0,92.6,6446.67
2025-11-30,BATCH-0680,Cat Food Premium,Supplier B,Limerick,Day,21.82,Pass,No Defect,0,87.1,20873.85
2025-11-30,BATCH-0192,Dog Food Standard,Supplier I,Dublin,Day,17.77,Pass,No Defect,0,88.9,15683.43
2025-11-30,BATCH-0928,Cat Food Standard,Supplier F,Limerick,Day,17.79,Pass,No Defect,0,95.4,13013.92
2025-11-30,BATCH-0984,Cat Food Standard,Supplier I,Limerick,Day,24.54,Pass,No Defect,0,93.1,20202.06
2025-12-01,BATCH-0986,Cat Food Standard,Supplier E,Limerick,Night,16.64,Pass,No Defect,0,87.6,13181.59
2025-12-01,BATCH-0072,Cat Food Premium,Supplier J,Dublin,Night,14.18,Pass,No Defect,0,92.8,13353.41
2025-12-02,BATCH-0896,Livestock Feed,Supplier G,Dublin,Day,18.53,Pass,No Defect,0,81.2,11384.23
2025-12-02,BATCH-0470,Dog Food Premium,Supplier G,Cork,Day,14.56,Pass,No Defect,0,95.3,14393.5
2025-12-02,BATCH-0516,Cat Food Standard,Supplier J,Dublin,Day,10.5,Pass,No Defect,0,86.4,8552.14
2025-12-02,BATCH-0658,Dog Food Standard,Supplier J,Cork,Day,22.85,Pass,No Defect,0,91.4,18012.22
2025-12-03,BATCH-0310,Cat Food Standard,Supplier G,Cork,Day,5.82,Pass,No Defect,0,93.8,4822.72
2025-12-03,BATCH-0572,Cat Food Standard,Supplier I,Galway,Day,17.17,Pass,No Defect,0,89.4,15194.78
2025-12-04,BATCH-0513,Cat Food Standard,Supplier C,Cork,Night,20.91,Pass,No Defect,0,94.8,16142.59
2025-12-04,BATCH-0786,Livestock Feed,Supplier C,Dublin,Day,21.06,Pass,No Defect,0,97.2,11820.66
2025-12-04,BATCH-0243,Dog Food Standard,Supplier D,Cork,Day,13.06,Pass,No Defect,0,91.2,9822.75
2025-12-05,BATCH-0915,Dog Food Standard,Supplier J,Limerick,Day,9.48,Pass,No Defect,0,93.1,6025.16
2025-12-05,BATCH-0357,Cat Food Premium,Supplier C,Cork,Night,11.0,Pass,No Defect,0,94.0,11792.65
2025-12-05,BATCH-0311,Cat Food Standard,Supplier C,Dublin,Night,16.21,Pass,No Defect,0,85.9,14158.19
2025-12-06,BATCH-0698,Dog Food Premium,Supplier I,Cork,Day,21.62,Pass,No Defect,0,95.3,21266.93
2025-12-07,BATCH-0954,Cat Food Standard,Supplier H,Dublin,Night,26.85,Pass,No Defect,0,84.5,22338.41
2025-12-07,BATCH-0173,Dog Food Standard,Supplier I,Cork,Day,12.34,Pass,No Defect,0,100.0,9997.61
2025-12-07,BATCH-0529,Dog Food Standard,Supplier G,Cork,Day,14.95,Pass,No Defect,0,89.1,12775.12
2025-12-07,BATCH-0324,Livestock Feed,Supplier D,Cork,Night,27.83,Fail,Packaging,1,72.9,18155.93
2025-12-07,BATCH-0589,Cat Food Standard,Supplier D,Cork,Day,22.12,Pass,No Defect,0,100.0,19609.41
2025-12-08,BATCH-0930,Dog Food Standard,Supplier G,Galway,Day,22.62,Pass,No Defect,0,96.8,16168.53
2025-12-08,BATCH-0862,Dog Food Premium,Supplier D,Galway,Night,16.88,Pass,No Defect,0,91.5,17553.85
2025-12-08,BATCH-0169,Cat Food Standard,Supplier G,Cork,Day,14.86,Pass,No Defect,0,84.2,11449.66
2025-12-09,BATCH-0855,Dog Food Standard,Supplier B,Galway,Day,9.32,Pass,No Defect,0,93.8,7221.34
2025-12-09,BATCH-0465,Dog Food Standard,Supplier E,Cork,Day,13.94,Pass,No Defect,0,94.7,10553.39
2025-12-09,BATCH-0016,Dog Food Standard,Supplier A,Galway,Night,27.83,Pass,No Defect,0,93.4,17911.54
2025-12-10,BATCH-0899,Cat Food Premium,Supplier G,Dublin,Night,18.88,Pass,No Defect,0,94.8,21240.73
2025-12-10,BATCH-0215,Cat Food Standard,Supplier F,Limerick,Day,23.33,Fail,Composition,7,75.0,20244.05
2025-12-10,BATCH-0760,Livestock Feed,Supplier C,Cork,Night,15.04,Fail,Packaging,12,71.6,11182.38
2025-12-10,BATCH-0688,Cat Food Standard,Supplier B,Galway,Day,20.4,Pass,No Defect,0,95.4,17620.22
2025-12-11,BATCH-0924,Cat Food Standard,Supplier H,Galway,Day,20.05,Pass,No Defect,0,93.4,17242.95
2025-12-11,BATCH-0748,Livestock Feed,Supplier J,Dublin,Day,8.07,Pass,No Defect,0,96.9,4707.11
2025-12-11,BATCH-0144,Livestock Feed,Supplier B,Limerick,Day,9.91,Pass,No Defect,0,93.3,7063.45
2025-12-11,BATCH-0998,Cat Food Standard,Supplier D,Galway,Day,18.8,Pass,No Defect,0,89.6,14631.23
2025-12-11,BATCH-0360,Cat Food Standard,Supplier J,Cork,Night,11.32,Pass,No Defect,0,90.1,9018.08
2025-12-12,BATCH-0586,Cat Food Standard,Supplier J,Dublin,Day,18.51,Pass,No Defect,0,94.9,14641.97
2025-12-12,BATCH-0020,Livestock Feed,Supplier D,Cork,Day,17.27,Fail,Composition,5,64.2,10894.56
2025-12-13,BATCH-0088,Dog Food Standard,Supplier C,Dublin,Day,14.41,Pass,No Defect,0,95.2,11734.83
2025-12-13,BATCH-0580,Dog Food Standard,Supplier J,Dublin,Day,20.88,Pass,No Defect,0,96.4,15681.59
2025-12-14,BATCH-0843,Livestock Feed,Supplier J,Galway,Day,26.04,Pass,No Defect,0,95.6,15830.93
2025-12-15,BATCH-0035,Dog Food Standard,Supplier J,Cork,Night,14.98,Fail,Microbiological,5,71.8,10891.13
2025-12-15,BATCH-0629,Cat Food Standard,Supplier F,Galway,Day,12.68,Pass,No Defect,0,89.4,10512.62
2025-12-16,BATCH-0070,Dog Food Premium,Supplier H,Limerick,Day,19.35,Pass,No Defect,0,82.9,18904.67
2025-12-17,BATCH-0288,Cat Food Standard,Supplier A,Dublin,Night,22.94,Pass,No Defect,0,96.6,18706.26
2025-12-18,BATCH-0665,Cat Food Premium,Supplier A,Limerick,Day,11.54,Pass,No Defect,0,87.6,12306.13
2025-12-18,BATCH-0932,Dog Food Standard,Supplier A,Cork,Day,5.0,Pass,No Defect,0,92.9,3822.57
2025-12-18,BATCH-0139,Cat Food Premium,Supplier C,Dublin,Day,16.15,Pass,No Defect,0,86.6,16631.31
2025-12-19,BATCH-0793,Cat Food Premium,Supplier J,Dublin,Day,12.51,Fail,Microbiological,4,72.5,11211.0
2025-12-20,BATCH-0525,Dog Food Premium,Supplier C,Cork,Day,14.69,Pass,No Defect,0,85.7,14762.12
2025-12-21,BATCH-0978,Dog Food Standard,Supplier H,Limerick,Day,5.0,Pass,No Defect,0,96.9,4132.56
2025-12-21,BATCH-0032,Cat Food Premium,Supplier D,Dublin,Night,17.46,Pass,No Defect,0,86.8,17823.64
2025-12-21,BATCH-0468,Dog Food Premium,Supplier C,Galway,Day,22.79,Pass,No Defect,0,92.5,22404.84
2025-12-22,BATCH-0882,Livestock Feed,Supplier F,Cork,Day,10.21,Pass,No Defect,0,96.1,5880.08
2025-12-22,BATCH-0761,Cat Food Premium,Supplier A,Limerick,Day,8.56,Pass,No Defect,0,80.5,8317.57
2025-12-23,BATCH-0571,Dog Food Premium,Supplier F,Cork,Day,16.15,Pass,No Defect,0,92.9,15287.34
2025-12-23,BATCH-0488,Cat Food Standard,Supplier H,Cork,Day,20.16,Pass,No Defect,0,82.4,17593.47
2025-12-23,BATCH-0127,Cat Food Premium,Supplier F,Galway,Day,13.35,Pass,No Defect,0,96.7,13392.48
2025-12-23,BATCH-0661,Cat Food Premium,Supplier A,Limerick,Day,19.83,Pass,No Defect,0,98.1,19730.27
2025-12-24,BATCH-0579,Dog Food Premium,Supplier B,Cork,Day,19.81,Pass,No Defect,0,95.6,19919.66
2025-12-24,BATCH-0366,Livestock Feed,Supplier D,Cork,Day,20.72,Pass,No Defect,0,85.8,11332.28
2025-12-26,BATCH-0668,Dog Food Standard,Supplier F,Cork,Day,24.72,Pass,No Defect,0,88.6,20705.36
2025-12-26,BATCH-0864,Livestock Feed,Supplier H,Galway,Day,19.87,Pass,No Defect,0,92.6,11383.89
2025-12-27,BATCH-0471,Dog Food Premium,Supplier G,Galway,Night,18.21,Pass,No Defect,0,91.0,19191.63
2025-12-27,BATCH-0077,Cat Food Standard,Supplier C,Dublin,Night,19.8,Pass,No Defect,0,83.2,15915.0
2025-12-28,BATCH-0238,Livestock Feed,Supplier A,Galway,Day,30.42,Pass,No Defect,0,92.8,17577.29
2025-12-28,BATCH-0575,Cat Food Standard,Supplier C,Dublin,Day,15.2,Pass,No Defect,0,88.2,10606.97
2025-12-28,BATCH-0931,Cat Food Standard,Supplier D,Dublin,Day,5.0,Pass,No Defect,0,90.0,3977.17
2025-12-29,BATCH-0495,Dog Food Standard,Supplier J,Dublin,Day,15.24,Pass,No Defect,0,94.7,12498.47
2025-12-29,BATCH-0066,Cat Food Premium,Supplier B,Cork,Day,14.22,Pass,No Defect,0,93.9,13717.53
2025-12-29,BATCH-0240,Dog Food Premium,Supplier I,Cork,Day,16.4,Pass,No Defect,0,100.0,15288.71
2025-12-30,BATCH-0412,Dog Food Standard,Supplier J,Cork,Day,9.33,Pass,No Defect,0,92.1,7281.67
2025-12-31,BATCH-0251,Livestock Feed,Supplier H,Limerick,Day,17.21,Pass,No Defect,0,91.5,10516.83
2025-12-31,BATCH-0745,Dog Food Standard,Supplier B,Limerick,Day,10.26,Pass,No Defect,0,94.4,7562.18
2025-12-31,BATCH-0104,Dog Food Premium,Supplier I,Galway,Day,17.83,Pass,No Defect,0,92.5,19367.8
2025-12-31,BATCH-0355,Cat Food Premium,Supplier A,Limerick,Night,17.82,Pass,No Defect,0,91.2,18458.42
2025-12-31,BATCH-0373,Livestock Feed,Supplier E,Cork,Night,23.01,Pass,No Defect,0,90.9,13053.66
2025-12-31,BATCH-0154,Cat Food Standard,Supplier H,Dublin,Day,24.69,Pass,No Defect,0,95.0,22595.85
